# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.get.modules.ms,1780157173043000000,1780157190736000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780157173043000000,1780157190736000000,0
jps.global.get.library.ms,1780157173043000000,1780157190736000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780157173043000000,1780157190736000000,1
workspaceModel.mutableEntityStorage.entities.ms,1780157173043000000,1780157190736000000,0
jps.global.get.library.by.name.ms,1780157173043000000,1780157190736000000,0
workspaceModel.mutableEntityStorage.instances.count,1780157173043000000,1780157190736000000,6
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780157173043000000,1780157190736000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1780157173043000000,1780157190736000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780157173043000000,1780157190736000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780157173043000000,1780157190736000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780157173043000000,1780157190736000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780157173043000000,1780157190736000000,4
workspaceModel.global.apply.state.to.project.builder.ms,1780157173043000000,1780157190736000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780157173043000000,1780157190736000000,0
FilePageCache.capacityInBytes,1780157173043000000,1780157190736000000,629145600
FilePageCache.totalPageDisposalsUs,1780157173043000000,1780157190736000000,1859
FilePageCache.pageLoads,1780157173043000000,1780157190736000000,388
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1780157173043000000,1780157190736000000,41943040
FilePageCache.maxCacheSizeInBytes,1780157173043000000,1780157190736000000,403701760
FileChannelInterruptsRetryer.totalRetriedAttempts,1780157173043000000,1780157190736000000,0
FilePageCache.uncachedFileAccess,1780157173043000000,1780157190736000000,232
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1780157173043000000,1780157190736000000,41943040
FilePageCache.pageLoadsAboveSizeThreshold,1780157173043000000,1780157190736000000,0
DirectByteBufferAllocator.reclaimed,1780157173043000000,1780157190736000000,43
DirectByteBufferAllocator.misses,1780157173043000000,1780157190736000000,385
FilePageCache.disposedBuffers,1780157173043000000,1780157190736000000,388
FilePageCache.totalPageLoadsUs,1780157173043000000,1780157190736000000,139144
FilePageCache.pageHits,1780157173043000000,1780157190736000000,0
DirectByteBufferAllocator.disposed,1780157173043000000,1780157190736000000,345
StorageLockContext.competingThreads.max,1780157173043000000,1780157190736000000,0
FilePageCache.maxRegisteredFiles,1780157173043000000,1780157190736000000,1078
DirectByteBufferAllocator.hits,1780157173043000000,1780157190736000000,3
StorageLockContext.competingThreads.avg,1780157173043000000,1780157190736000000,0.0
FilePageCache.pageFastCacheHits,1780157173043000000,1780157190736000000,7719
StorageLockContext.competingThreads.90P,1780157173043000000,1780157190736000000,0
NonBlockingReadAction.finalizedExecutionsCount,1780157173043000000,1780157190736000000,13
NonBlockingReadAction.failedExecutionsCount,1780157173043000000,1780157190736000000,0
AWTEventQueue.dispatchTimeTotalNS,1780157173043000000,1780157190736000000,1942048476
NonBlockingReadAction.finalizedExecutionTimeUs,1780157173043000000,1780157190736000000,182994
NonBlockingReadAction.failedExecutionTimeUs,1780157173043000000,1780157190736000000,0
lexer.HTML.time.ns,1780157173043000000,1780157190736000000,74083
writeAction.count,1780157173043000000,1780157190736000000,14
writeAction.wait.ms,1780157173043000000,1780157190736000000,34
DiskQueryRelay.taskExecutionTotalTimeUs,1780157173043000000,1780157190736000000,5208
DiskQueryRelay.tasksExecuted,1780157173043000000,1780157190736000000,115
parser.VTL.time.ns,1780157173043000000,1780157190736000000,2316625
DiskQueryRelay.tasksRequested,1780157173043000000,1780157190736000000,115
DiskQueryRelay.taskWaitingTotalTimeUs,1780157173043000000,1780157190736000000,18312
parser.HTML.time.ns,1780157173043000000,1780157190736000000,1286708
lexer.VTL.time.ns,1780157173043000000,1780157190736000000,595001
writeAction.max.wait.ms,1780157173043000000,1780157190736000000,31
parser.HTML.size.bytes,1780157173043000000,1780157190736000000,1
lexer.VTL.size.bytes,1780157173043000000,1780157190736000000,134
parser.VTL.size.bytes,1780157173043000000,1780157190736000000,134
lexer.HTML.size.bytes,1780157173043000000,1780157190736000000,1
writeAction.median.wait.ms,1780157173043000000,1780157190736000000,0
workspaceModel.full.replace.project.model.ms,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValue.calculated.count,1780157173043000000,1780157190736000000,2
workspaceModel.cachedValueWithParameters.calculated.count,1780157173043000000,1780157190736000000,0
workspaceModel.replace.project.model.ms,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValue.from.cache.count,1780157173043000000,1780157190736000000,16
workspaceModel.collect.changes.ms,1780157173043000000,1780157190736000000,0
workspaceModel.updates.count,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValue.total.get.count,1780157173043000000,1780157190736000000,18
workspaceModel.on.changed.ms,1780157173043000000,1780157190736000000,0
workspaceModel.on.before.changed.ms,1780157173043000000,1780157190736000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1780157173043000000,1780157190736000000,5
workspaceModel.pre.handlers.ms,1780157173043000000,1780157190736000000,0
workspaceModel.update.unloaded.entities.ms,1780157173043000000,1780157190736000000,0
workspaceModel.loading.from.cache.ms,1780157173043000000,1780157190736000000,25
workspaceModel.updates.ms,1780157173043000000,1780157190736000000,0
workspaceModel.to.snapshot.ms,1780157173043000000,1780157190736000000,0
workspaceModel.loading.total.ms,1780157173043000000,1780157190736000000,29
workspaceModel.cachedValueWithParameters.clear.count,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValue.clear.count,1780157173043000000,1780157190736000000,0
workspaceModel.check.recursive.update.ms,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1780157173043000000,1780157190736000000,0
workspaceModel.init.bridges.ms,1780157173043000000,1780157190736000000,0
workspaceModel.updates.precise.ms,1780157173043000000,1780157190736000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1780157173043000000,1780157190736000000,0
workspaceModel.initializing.ms,1780157173043000000,1780157190736000000,0
cacheStateStorage.set.counter,1780157173043000000,1780157190736000000,8
cacheStateStorage.get.counter,1780157173043000000,1780157190736000000,10
cacheStateStorage.get.duration,1780157173043000000,1780157190736000000,8
cacheStateStorage.set.duration,1780157173043000000,1780157190736000000,8
Indexes.entries.lookupDurationAvgMs,1780157173043000000,1780157190736000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1780157173043000000,1780157190736000000,0
Indexes.allKeys.lookups,1780157173043000000,1780157190736000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780157173043000000,1780157190736000000,0
Indexes.stubs.lookupDuration90PMs,1780157173043000000,1780157190736000000,0.0
Indexes.stubs.lookups,1780157173043000000,1780157190736000000,0
Indexing.cache.totalCacheEvicted,1780157173043000000,1780157190736000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1780157173043000000,1780157190736000000,0
Indexes.entries.lookups,1780157173043000000,1780157190736000000,1
Indexing.cache.totalCacheAccesses,1780157173043000000,1780157190736000000,0
Indexing.cache.totalCacheMisses,1780157173043000000,1780157190736000000,0
Indexes.allKeys.lookupDuration90PMs,1780157173043000000,1780157190736000000,0.0
Indexes.stubs.lookupDurationAvgMs,1780157173043000000,1780157190736000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1780157173043000000,1780157190736000000,0.0
Indexes.entries.lookupDurationMaxMs,1780157173043000000,1780157190736000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1780157173043000000,1780157190736000000,0.0
Indexing.writesQueuedMax,1780157173043000000,1780157190736000000,0
Indexing.totalTimeIndexersSleptMs,1780157173043000000,1780157190736000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1780157173043000000,1780157190736000000,0
Indexes.entries.lookupDuration90PMs,1780157173043000000,1780157190736000000,0.0
Indexes.stubs.lookupDurationMaxMs,1780157173043000000,1780157190736000000,0.0
Indexing.writesQueuedMin,1780157173043000000,1780157190736000000,9223372036854775807
