# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.remove.entity.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1780195269777000000,1780195284094000000,0
workspaceModel.do.save.caches.ms,1780195269777000000,1780195284094000000,0
jps.global.handle.changed.events.ms,1780195269777000000,1780195284094000000,0
jps.app.storage.content.writer.save.component.ms,1780195269777000000,1780195284094000000,27
workspaceModel.global.apply.state.to.project.builder.ms,1780195269777000000,1780195284094000000,0
workspaceModel.sync.entities.ms,1780195269777000000,1780195284094000000,0
workspaceModel.save.cache.to.file.ms,1780195269777000000,1780195284094000000,17
workspaceModel.mutableEntityStorage.resolve.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780195269777000000,1780195284094000000,0
workspaceModel.global.updates.count,1780195269777000000,1780195284094000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780195269777000000,1780195284094000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780195269777000000,1780195284094000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780195269777000000,1780195284094000000,3
jps.global.get.library.ms,1780195269777000000,1780195284094000000,0
workspaceModel.global.updates.ms,1780195269777000000,1780195284094000000,3
jps.global.get.library.by.name.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1780195269777000000,1780195284094000000,1
jps.global.handle.before.change.events.ms,1780195269777000000,1780195284094000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780195269777000000,1780195284094000000,0
jps.library.entities.serializer.save.entities.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780195269777000000,1780195284094000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780195269777000000,1780195284094000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780195269777000000,1780195284094000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780195269777000000,1780195284094000000,4
jps.load.initial.state.ms,1780195269777000000,1780195284094000000,10
jps.library.entities.serializer.load.entities.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780195269777000000,1780195284094000000,2
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780195269777000000,1780195284094000000,0
workspaceModel.load.cache.from.file.ms,1780195269777000000,1780195284094000000,47
workspaceModel.mutableEntityStorage.modify.entity.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780195269777000000,1780195284094000000,0
jps.global.get.libraries.ms,1780195269777000000,1780195284094000000,62
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780195269777000000,1780195284094000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1780195269777000000,1780195284094000000,0
jps.save.global.entities.ms,1780195269777000000,1780195284094000000,40
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780195269777000000,1780195284094000000,0
jps.app.storage.content.reader.load.component.ms,1780195269777000000,1780195284094000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780195269777000000,1780195284094000000,0
jps.global.initialize.library.bridges.ms,1780195269777000000,1780195284094000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1780195269777000000,1780195284094000000,0
AWTEventQueue.dispatchTimeTotalNS,1780195269777000000,1780195284094000000,1769864301
NonBlockingReadAction.finalizedExecutionTimeUs,1780195269777000000,1780195284094000000,142609
NonBlockingReadAction.failedExecutionsCount,1780195269777000000,1780195284094000000,0
NonBlockingReadAction.failedExecutionTimeUs,1780195269777000000,1780195284094000000,0
NonBlockingReadAction.finalizedExecutionsCount,1780195269777000000,1780195284094000000,13
Indexes.stubs.lookups,1780195269777000000,1780195284094000000,0
Indexes.entries.lookupDurationAvgMs,1780195269777000000,1780195284094000000,2.0
Indexing.cache.totalCacheEvicted,1780195269777000000,1780195284094000000,0
Indexing.writesQueuedMin,1780195269777000000,1780195284094000000,0
Indexing.cache.totalCacheMisses,1780195269777000000,1780195284094000000,0
Indexing.writesQueuedAvg,1780195269777000000,1780195284094000000,0.0
Indexes.allKeys.lookupDuration90PMs,1780195269777000000,1780195284094000000,0.0
Indexes.allKeys.lookups,1780195269777000000,1780195284094000000,0
Indexing.writesQueuedMax,1780195269777000000,1780195284094000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1780195269777000000,1780195284094000000,0
Indexes.entries.lookupDuration90PMs,1780195269777000000,1780195284094000000,2.0
Indexes.stubs.lookupDurationMaxMs,1780195269777000000,1780195284094000000,0.0
Indexes.stubs.lookupDuration90PMs,1780195269777000000,1780195284094000000,0.0
Indexing.cache.totalCacheAccesses,1780195269777000000,1780195284094000000,0
Indexes.entries.lookupDurationMaxMs,1780195269777000000,1780195284094000000,2.0
Indexes.stubs.lookupDurationAvgMs,1780195269777000000,1780195284094000000,0.0
Indexes.entries.lookups,1780195269777000000,1780195284094000000,1
Indexing.totalTimeIndexersSleptMs,1780195269777000000,1780195284094000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1780195269777000000,1780195284094000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780195269777000000,1780195284094000000,0
Indexes.allKeys.lookupDurationMaxMs,1780195269777000000,1780195284094000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1780195269777000000,1780195284094000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1780195269777000000,1780195284094000000,0
cacheStateStorage.set.duration,1780195269777000000,1780195284094000000,8
cacheStateStorage.get.duration,1780195269777000000,1780195284094000000,7
cacheStateStorage.get.counter,1780195269777000000,1780195284094000000,10
cacheStateStorage.set.counter,1780195269777000000,1780195284094000000,8
