# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writer_3.totalTimeSpentWritingMs,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780192949609000000,1780192965056000000,3
jps.library.entities.serializer.load.entities.ms,1780192949609000000,1780192965056000000,1
workspaceModel.do.save.caches.ms,1780192949609000000,1780192965056000000,0
workspaceModel.save.cache.to.file.ms,1780192949609000000,1780192965056000000,17
jps.global.handle.before.change.events.ms,1780192949609000000,1780192965056000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1780192949609000000,1780192965056000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780192949609000000,1780192965056000000,3
workspaceModel.mutableEntityStorage.entities.ms,1780192949609000000,1780192965056000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1780192949609000000,1780192965056000000,1
jps.library.entities.serializer.save.entities.ms,1780192949609000000,1780192965056000000,0
jps.global.get.library.by.name.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780192949609000000,1780192965056000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.instances.count,1780192949609000000,1780192965056000000,6
jps.app.storage.content.writer.save.component.ms,1780192949609000000,1780192965056000000,26
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780192949609000000,1780192965056000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780192949609000000,1780192965056000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1780192949609000000,1780192965056000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780192949609000000,1780192965056000000,0
workspaceModel.global.apply.state.to.project.ms,1780192949609000000,1780192965056000000,0
jps.global.handle.changed.events.ms,1780192949609000000,1780192965056000000,0
jps.global.initialize.library.bridges.after.loading.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780192949609000000,1780192965056000000,0
jps.save.global.entities.ms,1780192949609000000,1780192965056000000,37
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780192949609000000,1780192965056000000,0
workspaceModel.global.updates.count,1780192949609000000,1780192965056000000,1
workspaceModel.global.updates.ms,1780192949609000000,1780192965056000000,7
jps.app.storage.content.reader.load.component.ms,1780192949609000000,1780192965056000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780192949609000000,1780192965056000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1780192949609000000,1780192965056000000,0
workspaceModel.sync.entities.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1780192949609000000,1780192965056000000,0
jps.global.get.library.ms,1780192949609000000,1780192965056000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780192949609000000,1780192965056000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780192949609000000,1780192965056000000,0
jps.global.get.libraries.ms,1780192949609000000,1780192965056000000,59
workspaceModel.moduleManagerBridge.newModule.ms,1780192949609000000,1780192965056000000,0
workspaceModel.load.cache.from.file.ms,1780192949609000000,1780192965056000000,43
jps.global.initialize.library.bridges.ms,1780192949609000000,1780192965056000000,0
jps.load.initial.state.ms,1780192949609000000,1780192965056000000,11
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780192949609000000,1780192965056000000,0
cacheStateStorage.get.counter,1780192949609000000,1780192965056000000,10
cacheStateStorage.set.counter,1780192949609000000,1780192965056000000,8
cacheStateStorage.get.duration,1780192949609000000,1780192965056000000,8
cacheStateStorage.set.duration,1780192949609000000,1780192965056000000,8
writeAction.wait.ms,1780192949609000000,1780192965056000000,29
DiskQueryRelay.tasksExecuted,1780192949609000000,1780192965056000000,116
writeAction.max.wait.ms,1780192949609000000,1780192965056000000,27
lexer.HTML.size.bytes,1780192949609000000,1780192965056000000,1
parser.VTL.size.bytes,1780192949609000000,1780192965056000000,134
writeAction.median.wait.ms,1780192949609000000,1780192965056000000,0
parser.VTL.time.ns,1780192949609000000,1780192965056000000,2228542
parser.HTML.size.bytes,1780192949609000000,1780192965056000000,1
lexer.HTML.time.ns,1780192949609000000,1780192965056000000,84582
lexer.VTL.time.ns,1780192949609000000,1780192965056000000,527540
parser.HTML.time.ns,1780192949609000000,1780192965056000000,1146790
DiskQueryRelay.taskExecutionTotalTimeUs,1780192949609000000,1780192965056000000,3872
lexer.VTL.size.bytes,1780192949609000000,1780192965056000000,134
DiskQueryRelay.taskWaitingTotalTimeUs,1780192949609000000,1780192965056000000,15105
writeAction.count,1780192949609000000,1780192965056000000,14
DiskQueryRelay.tasksRequested,1780192949609000000,1780192965056000000,116
workspaceModel.cachedValue.from.cache.count,1780192949609000000,1780192965056000000,16
workspaceModel.replace.project.model.ms,1780192949609000000,1780192965056000000,0
workspaceModel.updates.ms,1780192949609000000,1780192965056000000,0
workspaceModel.loading.total.ms,1780192949609000000,1780192965056000000,28
workspaceModel.pre.handlers.ms,1780192949609000000,1780192965056000000,0
workspaceModel.loading.from.cache.ms,1780192949609000000,1780192965056000000,24
workspaceModel.cachedValueWithParameters.total.get.count,1780192949609000000,1780192965056000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1780192949609000000,1780192965056000000,5
workspaceModel.full.replace.project.model.ms,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValueWithParameters.clear.count,1780192949609000000,1780192965056000000,0
workspaceModel.on.changed.ms,1780192949609000000,1780192965056000000,0
workspaceModel.updates.count,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValue.calculated.count,1780192949609000000,1780192965056000000,2
workspaceModel.init.bridges.ms,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValue.clear.count,1780192949609000000,1780192965056000000,0
workspaceModel.collect.changes.ms,1780192949609000000,1780192965056000000,0
workspaceModel.initializing.ms,1780192949609000000,1780192965056000000,0
workspaceModel.check.recursive.update.ms,1780192949609000000,1780192965056000000,0
workspaceModel.cachedValue.total.get.count,1780192949609000000,1780192965056000000,18
workspaceModel.on.before.changed.ms,1780192949609000000,1780192965056000000,0
workspaceModel.update.unloaded.entities.ms,1780192949609000000,1780192965056000000,0
workspaceModel.to.snapshot.ms,1780192949609000000,1780192965056000000,0
workspaceModel.updates.precise.ms,1780192949609000000,1780192965056000000,0
NonBlockingReadAction.failedExecutionsCount,1780192949609000000,1780192965056000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1780192949609000000,1780192965056000000,154327
NonBlockingReadAction.finalizedExecutionsCount,1780192949609000000,1780192965056000000,13
AWTEventQueue.dispatchTimeTotalNS,1780192949609000000,1780192965056000000,1769887010
NonBlockingReadAction.failedExecutionTimeUs,1780192949609000000,1780192965056000000,0
