# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.handle.before.change.events.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780188744550000000,1780188762400000000,5
workspaceModel.load.cache.from.file.ms,1780188744550000000,1780188762400000000,58
jps.app.storage.content.reader.load.component.ms,1780188744550000000,1780188762400000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780188744550000000,1780188762400000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1780188744550000000,1780188762400000000,1
jps.app.storage.content.writer.save.component.ms,1780188744550000000,1780188762400000000,28
workspaceModel.global.updates.count,1780188744550000000,1780188762400000000,1
workspaceModel.global.updates.ms,1780188744550000000,1780188762400000000,5
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1780188744550000000,1780188762400000000,0
jps.save.global.entities.ms,1780188744550000000,1780188762400000000,41
workspaceModel.mutableEntityStorage.resolve.ms,1780188744550000000,1780188762400000000,0
jps.global.get.library.ms,1780188744550000000,1780188762400000000,0
jps.global.get.libraries.ms,1780188744550000000,1780188762400000000,83
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1780188744550000000,1780188762400000000,0
workspaceModel.global.apply.state.to.project.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780188744550000000,1780188762400000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780188744550000000,1780188762400000000,4
jps.library.entities.serializer.save.entities.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1780188744550000000,1780188762400000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780188744550000000,1780188762400000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780188744550000000,1780188762400000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780188744550000000,1780188762400000000,0
jps.global.get.library.by.name.ms,1780188744550000000,1780188762400000000,0
jps.global.initialize.library.bridges.after.loading.ms,1780188744550000000,1780188762400000000,1
jps.library.entities.serializer.load.entities.ms,1780188744550000000,1780188762400000000,0
jps.global.initialize.library.bridges.ms,1780188744550000000,1780188762400000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780188744550000000,1780188762400000000,1
workspaceModel.sync.entities.ms,1780188744550000000,1780188762400000000,0
jps.load.initial.state.ms,1780188744550000000,1780188762400000000,16
jps.global.handle.changed.events.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780188744550000000,1780188762400000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780188744550000000,1780188762400000000,0
workspaceModel.mutableEntityStorage.entities.ms,1780188744550000000,1780188762400000000,0
NonBlockingReadAction.failedExecutionTimeUs,1780188744550000000,1780188762400000000,0
NonBlockingReadAction.finalizedExecutionsCount,1780188744550000000,1780188762400000000,13
NonBlockingReadAction.finalizedExecutionTimeUs,1780188744550000000,1780188762400000000,198838
AWTEventQueue.dispatchTimeTotalNS,1780188744550000000,1780188762400000000,1910898260
NonBlockingReadAction.failedExecutionsCount,1780188744550000000,1780188762400000000,0
StorageLockContext.competingThreads.90P,1780188744550000000,1780188762400000000,0
FilePageCache.capacityInBytes,1780188744550000000,1780188762400000000,629145600
FilePageCache.totalPageDisposalsUs,1780188744550000000,1780188762400000000,1227
FilePageCache.pageFastCacheHits,1780188744550000000,1780188762400000000,7720
FilePageCache.uncachedFileAccess,1780188744550000000,1780188762400000000,232
FilePageCache.disposedBuffers,1780188744550000000,1780188762400000000,388
DirectByteBufferAllocator.disposed,1780188744550000000,1780188762400000000,345
DirectByteBufferAllocator.misses,1780188744550000000,1780188762400000000,385
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1780188744550000000,1780188762400000000,41943040
FilePageCache.pageHits,1780188744550000000,1780188762400000000,0
StorageLockContext.competingThreads.avg,1780188744550000000,1780188762400000000,0.0
DirectByteBufferAllocator.reclaimed,1780188744550000000,1780188762400000000,43
FileChannelInterruptsRetryer.totalRetriedAttempts,1780188744550000000,1780188762400000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1780188744550000000,1780188762400000000,0
FilePageCache.totalPageLoadsUs,1780188744550000000,1780188762400000000,182765
FilePageCache.maxRegisteredFiles,1780188744550000000,1780188762400000000,1078
FilePageCache.maxCacheSizeInBytes,1780188744550000000,1780188762400000000,403701760
StorageLockContext.competingThreads.max,1780188744550000000,1780188762400000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1780188744550000000,1780188762400000000,41943040
DirectByteBufferAllocator.hits,1780188744550000000,1780188762400000000,3
FilePageCache.pageLoads,1780188744550000000,1780188762400000000,388
parser.VTL.size.bytes,1780188744550000000,1780188762400000000,134
lexer.VTL.time.ns,1780188744550000000,1780188762400000000,527791
writeAction.max.wait.ms,1780188744550000000,1780188762400000000,30
parser.VTL.time.ns,1780188744550000000,1780188762400000000,2297626
lexer.VTL.size.bytes,1780188744550000000,1780188762400000000,134
writeAction.wait.ms,1780188744550000000,1780188762400000000,31
DiskQueryRelay.taskWaitingTotalTimeUs,1780188744550000000,1780188762400000000,19358
DiskQueryRelay.tasksExecuted,1780188744550000000,1780188762400000000,115
parser.HTML.size.bytes,1780188744550000000,1780188762400000000,1
parser.HTML.time.ns,1780188744550000000,1780188762400000000,1294417
lexer.HTML.time.ns,1780188744550000000,1780188762400000000,123333
writeAction.median.wait.ms,1780188744550000000,1780188762400000000,0
writeAction.count,1780188744550000000,1780188762400000000,14
DiskQueryRelay.tasksRequested,1780188744550000000,1780188762400000000,115
lexer.HTML.size.bytes,1780188744550000000,1780188762400000000,1
DiskQueryRelay.taskExecutionTotalTimeUs,1780188744550000000,1780188762400000000,6294
Indexes.stubs.lookupDurationMaxMs,1780188744550000000,1780188762400000000,0.0
Indexes.allKeys.lookupDuration90PMs,1780188744550000000,1780188762400000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1780188744550000000,1780188762400000000,0
Indexes.entries.lookupDuration90PMs,1780188744550000000,1780188762400000000,3.0
Indexing.writer_0.totalTimeSpentWritingMs,1780188744550000000,1780188762400000000,0
Indexing.cache.totalCacheMisses,1780188744550000000,1780188762400000000,0
Indexes.stubs.lookupDuration90PMs,1780188744550000000,1780188762400000000,0.0
Indexing.totalTimeIndexersSleptMs,1780188744550000000,1780188762400000000,0
Indexing.writesQueuedMin,1780188744550000000,1780188762400000000,0
Indexes.entries.lookupDurationMaxMs,1780188744550000000,1780188762400000000,3.0
Indexing.cache.totalCacheEvicted,1780188744550000000,1780188762400000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1780188744550000000,1780188762400000000,0
Indexes.entries.lookupDurationAvgMs,1780188744550000000,1780188762400000000,3.0
Indexes.allKeys.lookupDurationAvgMs,1780188744550000000,1780188762400000000,0.0
Indexing.writesQueuedMax,1780188744550000000,1780188762400000000,0
Indexing.writesQueuedAvg,1780188744550000000,1780188762400000000,0.0
Indexes.stubs.lookupDurationAvgMs,1780188744550000000,1780188762400000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1780188744550000000,1780188762400000000,0.0
Indexing.cache.totalCacheAccesses,1780188744550000000,1780188762400000000,0
Indexes.allKeys.lookups,1780188744550000000,1780188762400000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780188744550000000,1780188762400000000,0
Indexes.stubs.lookups,1780188744550000000,1780188762400000000,0
Indexes.entries.lookups,1780188744550000000,1780188762400000000,1
